"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"홍제3동",1,서울특별시 서대문구 세무서길 98-21,서울특별시 서대문구 홍제3동273-127,37.59214339,126.9477168,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 98-9,서울특별시 서대문구 홍제3동273-5,37.59219738,126.9475784,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 인왕시장길 12,서울특별시 서대문구 홍제3동 294-25,37.5910017,126.9425877,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 468,서울특별시 서대문구 홍제3동299-12,37.59026817,126.9429063,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 인완시장길 18,서울특별시 서대문구 홍제3동299-21,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 13,서울특별시 서대문구 홍제3동300-10,37.59031199,126.9435199779,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 3-1,서울특별시 서대문구 홍제3동299-49,37.5904273,126.943488,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 3-1,서울특별시 서대문구 홍제3동 299-49,37.5904273,126.943488,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 458-93,서울특별시 서대문구 홍제3동304-93,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 13-7,서울특별시 서대문구 홍제3동 296-3,37.59092012,126.9436256,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동301-6,37.59011924,126.9436562,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 458-6,서울특별시 서대문구 홍제3동304-76,37.58955413,126.9438354,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 10,서울특별시 서대문구 홍제3동300-3,37.59057185,126.9439339,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 13-18,서울특별시 서대문구 홍제3동295-11,37.59096732,126.9437878,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 39-6,서울특별시 서대문구 홍제3동304-69,37.58976402,126.9439325,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 13-4,서울특별시 서대문구 홍제3동295-8,37.59091267,126.9438883,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 27-7,서울특별시 서대문구 홍제3동304-30,37.58946278,126.9438562,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 13,서울특별시 서대문구 홍제3동300-16,37.59031199,126.9435199779,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 456,서울특별시 서대문구 홍제3동305-2,37.58933448,126.9438479,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 39-3,서울특별시 서대문구 홍제3동304-67,37.58963699,126.9439533,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 16,서울특별시 서대문구 홍제3동297-10,37.59078368,126.9441386,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 18-5,서울특별시 서대문구 홍제3동 300-13,37.59028224,126.9440655,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 17,서울특별시 서대문구 홍제3동297-9,37.59093492,126.9440496,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 29-5,서울특별시 서대문구 홍제3동300-2,37.59065172,126.9440278,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 27,서울특별시 서대문구 홍제3동304-34,37.58922912,126.9441555,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 452,서울특별시 서대문구 홍제3동305-3,37.589114,126.9440416,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 27,서울특별시 서대문구 홍제3동300-18,37.59055511,126.9441598,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동304-65,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동 300-12,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 31,서울특별시 서대문구 홍제3동304-89,37.58942283,126.9441579,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 29,서울특별시 서대문구 홍제3동304-9,37.58932464,126.9441847,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 24,서울특별시 서대문구 홍제3동304-6,37.58912247,126.944416,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 23-3,서울특별시 서대문구 홍제3동295-23,37.59132601,126.9441944,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 24,서울특별시 서대문구 홍제3동304-6,37.58912247,126.944416,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 24,서울특별시 서대문구 홍제3동295-12,37.59106435,126.9443464,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 28,서울특별시 서대문구 홍제3동300-9,37.59033307,126.9442813,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 28,서울특별시 서대문구 홍제3동300-9,37.59033307,126.9442813,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동304-98,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동253-4,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 27,서울특별시 서대문구 홍제3동304-2,37.59010467,126.9444639,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 44,서울특별시 서대문구 홍제3동304-111,37.58975292,126.9444708,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 29,서울특별시 서대문구 홍제3동 260-55,37.59062555,126.9443118,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 29,서울특별시 서대문구 홍제3동 260-55,37.59062555,126.9443118,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 27,서울특별시 서대문구 홍제3동264-5,37.59127401,126.9443579,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 28,서울특별시 서대문구 홍제3동300-9,37.59033307,126.9442813,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 28,서울특별시 서대문구 홍제3동300-9,37.59033307,126.9442813,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 46,서울특별시 서대문구 홍제3동 304-110,37.58981676,126.9445645,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 30,서울특별시 서대문구 홍제3동261-15,37.59128431,126.9445983,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 14,서울특별시 서대문구 홍제3동256-3,37.58907805,126.9447959,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 25,서울특별시 서대문구 홍제3동304-105,37.59003631,126.9445188,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40안길 35,서울특별시 서대문구 홍제3동264-7,37.5915672,126.9445641,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 25,서울특별시 서대문구 홍제3동304-105,37.59003631,126.9445188,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 16-4,서울특별시 서대문구 홍제3동256-6,37.58916639,126.9446842,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 18-5,서울특별시 서대문구 홍제3동300-13,37.59028224,126.9440655,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 18-5,서울특별시 서대문구 홍제3동300-13,37.59028224,126.9440655,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 32-6,서울특별시 서대문구 홍제3동304-18,37.58933254,126.9447163,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 40안길 32-5,서울특별시 서대문구 홍제3동261-5,37.59122901,126.9448404,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 32,서울특별시 서대문구 홍제3동266-129,37.59155173,126.9449962,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 41,서울특별시 서대문구 홍제3동260-5,37.59096914,126.9447972,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 11,서울특별시 서대문구 홍제3동257-18,37.58952157,126.9448991,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 11,서울특별시 서대문구 홍제3동257-18,37.58952157,126.9448991,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로40길 41,서울특별시 서대문구 홍제3동260-5,37.59096914,126.9447972,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 8-7,서울특별시 서대문구 홍제3동257-15,37.58936451,126.9448668,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 31,서울특별시 서대문구 홍제3동262-3,37.59135833,126.9449049,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 10,서울특별시 서대문구 홍제3동254-1,37.58912237,126.9449601,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 8,서울특별시 서대문구 홍제3동266-263,37.59208204,126.9451596,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 31,서울특별시 서대문구 홍제3동257-13,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 32,서울특별시 서대문구 홍제3동262-1,37.59146822,126.9452237,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 11,서울특별시 서대문구 홍제3동257-13,37.58952157,126.9448991,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 442-11,서울특별시 서대문구 홍제3동253-16,37.58892428,126.9452324,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 통일로 442-11,서울특별시 서대문구 홍제3동253-16,37.58892428,126.9452324,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 11,서울특별시 서대문구 홍제3동 251,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 20,서울특별시 서대문구 홍제3동260-3,37.59103327,126.9455236,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 20,서울특별시 서대문구 홍제3동260-3,37.59103327,126.9455236,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 33,서울특별시 서대문구 홍제3동266-263,37.59201883,126.9450495,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동266-299,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서1길 6,서울특별시 서대문구 홍제3동258-2,37.58921266,126.9451764,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 28-3(실주소),서울특별시 서대문구 홍제3동261-1,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동259-2,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동249-1,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 18,서울특별시 서대문구 홍제3동260-23,37.59095627,126.9455996,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 18,서울특별시 서대문구 홍제3동260-23,37.59095627,126.9455996,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동260-41,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 61-44,서울특별시 서대문구 홍제3동266-253,37.59229695,126.9456125,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서3길 31,서울특별시 서대문구 홍제3동 249-1,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 11,서울특별시 서대문구 홍제3동251,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 16,서울특별시 서대문구 홍제3동266-99,37.59085622,126.9457103,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 11,서울특별시 서대문구 홍제3동251,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 21-6,서울특별시 서대문구 홍제3동266-166,37.59156557,126.9455149,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 28,서울특별시 서대문구 홍제3동258-4,37.58910458,126.9456614,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 28,서울특별시 서대문구 홍제3동 236-1,37.58910458,126.9456614,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동246-2,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 22-12,서울특별시 서대문구 홍제3동266-254,37.59237493,126.9456912,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 간호대로 22,서울특별시 서대문구 홍제3동266-426,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 21-4,서울특별시 서대문구 홍제3동266-117,37.5916139,126.9455944,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동245-1,37.59021988,126.9448045,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길34,서울특별시 서대문구 홍제3동268-15,37.58948442,126.9458135,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동245-1,37.59021988,126.9448045,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 22-1,서울특별시 서대문구 홍제3동428,37.59250467,126.9458978,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 42,서울특별시 서대문구 홍제3동241-100,37.58977687,126.9459766,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 15-11,서울특별시 서대문구 홍제3동266-126,37.59108937,126.9458451,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 43-5,서울특별시 서대문구 홍제3동246-11,37.59006874,126.9456659,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 8,서울특별시 서대문구 홍제3동266-106,37.59066162,126.9459294,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동266-75,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 41-1,서울특별시 서대문구 홍제3동266-251,37.59223715,126.9458623,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 15-16,서울특별시 서대문구 홍제3동260-34,37.59137503,126.9457524,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 47-4,서울특별시 서대문구 홍제3동246-1,37.59022047,126.9458704,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 28,서울특별시 서대문구 홍제3동420,37.59264671,126.9459819,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 6,서울특별시 서대문구 홍제3동245-15,37.59055083,126.9460022,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 19,서울특별시 서대문구 홍제3동 266-141,37.59154479,126.9457769,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서2길 10-5,서울특별시 서대문구 홍제3동266-81,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 44,서울특별시 서대문구 홍제3동241-97,37.58981347,126.9460259,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동 415,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 47,서울특별시 서대문구 홍제3동 246-3,37.59015835,126.9459768,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,,서울특별시 서대문구 홍제3동266-64,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 61-36,서울특별시 서대문구 홍제3동266-281,37.5923856,126.9459789,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 10-10,서울특별시 서대문구 홍제3동266-89,37.59099345,126.9461177,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 26-6,서울특별시 서대문구 홍제3동266-248,37.59247517,126.9460109,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 14,서울특별시 서대문구 홍제3동266-119,37.59162361,126.9461346,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서9길 19,서울특별시 서대문구 홍제3동266-115,37.59188881,126.9460157,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,없음,서울특별시 서대문구 홍제3동245-16,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 홍제원3길 11,서울특별시 서대문구 홍제3동 137-6,37.58712832,126.9470014,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서9길 17,서울특별시 서대문구 홍제3동266-62,37.59186786,126.9461004,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 61-32,서울특별시 서대문구 홍제3동 266-247,37.59250546,126.9462262,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 10-14,서울특별시 서대문구 홍제3동266-87,37.59103073,126.9462585,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서5길 10-17,서울특별시 서대문구 홍제3동266-110,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 54,서울특별시 서대문구 홍제3동 241-70,37.59027616,126.9462913,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 30-3,서울특별시 서대문구 홍제3동 266-244,37.59269539,126.9462366,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 34-4,서울특별시 서대문구 홍제3동407,37.59278046,126.946274,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 8,서울특별시 서대문구 홍제3동266-77,37.59142483,126.9464854,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 46,서울특별시 서대문구 홍제3동266-60,37.59206969,126.9463248,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 49-1,서울특별시 서대문구 홍제3동266-235,37.59255155,126.9465452,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 69,서울특별시 서대문구 홍제3동266-30,37.59101121,126.9465267,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 40,서울특별시 서대문구 홍제3동394,37.5929878,126.9465200273,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 64,서울특별시 서대문구 홍제3동241-63,37.59069054,126.9465272,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로 49-3,서울특별시 서대문구 홍제3동266-242,37.59259817,126.946633,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천길,서울특별시 서대문구 홍제3동홍제교-홍은교,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서2길 18앞,서울특별시 서대문구 홍제3동228,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서7길 6-2,서울특별시 서대문구 홍제3동266-28,37.59135149,126.9466853,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 42-3,서울특별시 서대문구 홍제3동386,37.59312645,126.9466883,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길 97,서울특별시 서대문구 홍제3동 266-3,37.59191637,126.9467902,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천변,서울특별시 서대문구 홍제3동286-264,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 38-7,서울특별시 서대문구 홍제3동 266-229,37.59291496,126.9466415,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천변,서울특별시 서대문구 홍제3동287-160,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천변,서울특별시 서대문구 홍제3동 197-9,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천길,서울특별시 서대문구 홍제3동 287-198,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 간호대로3길 60,서울특별시 서대문구 홍제3동277-3,37.59423362,126.9475561,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천길,서울특별시 서대문구 홍제3동287-100,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세무서길79,서울특별시 서대문구 홍제3동266-8,37.59143093,126.9468211,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 42-9,서울특별시 서대문구 홍제3동266-227,37.59302759,126.9468384,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍은대교산책로,서울특별시 서대문구 홍제3동287-97,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,서울특별시 서대문구 세검정로3길 46-4,서울특별시 서대문구 홍제3동266-226,37.59317603,126.946759,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세무서길97,서울특별시 서대문구 홍제3동266-3,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세무서길 78,서울특별시 서대문구 홍제3동268-14,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세무서2길,서울특별시 서대문구 홍제3동233-3,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천길,서울특별시 서대문구 홍제3동 277-58,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,간호대로35-24,서울특별시 서대문구 홍제3동286-164,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세무서길97,서울특별시 서대문구 홍제3동266-3,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세검정로 51-1,서울특별시 서대문구 홍제3동 266-233,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,홍제천길,서울특별시 서대문구 홍제3동홍전교-홍은대교,,,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍제3동",1,세검정로3길 46-6,서울특별시 서대문구 홍제3동266-219,,,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
